1000, 46400, 0, 0, 0
1000, 24416, 1, 0, 0
2000, 47088, 0, 0, 0
2000, 23408, 1, 0, 0
3000, 45293, 0, 0, 0
3000, 21669, 1, 0, 0
4000, 44416, 0, 0, 0
4000, 20848, 1, 0, 0
5000, 43723, 0, 0, 0
5000, 21893, 1, 0, 0
6001, 45632, 0, 0, 0
6001, 21984, 1, 0, 0
7000, 43499, 0, 0, 0
7000, 21317, 1, 0, 0
8000, 43595, 0, 0, 0
8000, 22470, 1, 0, 0
9000, 43200, 0, 0, 0
9000, 21168, 1, 0, 0
10000, 47071, 0, 0, 0
10000, 22646, 1, 0, 0
11000, 46032, 0, 0, 0
11000, 21920, 1, 0, 0
12000, 43872, 0, 0, 0
12000, 22560, 1, 0, 0
13000, 45037, 0, 0, 0
13000, 22006, 1, 0, 0
14000, 44140, 0, 0, 0
14000, 21829, 1, 0, 0
15000, 43808, 0, 0, 0
15000, 21152, 1, 0, 0
16000, 44400, 0, 0, 0
16000, 22944, 1, 0, 0
17000, 43227, 0, 0, 0
17000, 21205, 1, 0, 0
18000, 43915, 0, 0, 0
18000, 21877, 1, 0, 0
19000, 43840, 0, 0, 0
19000, 21568, 1, 0, 0
20000, 46014, 0, 0, 0
20000, 21269, 1, 0, 0
21000, 44992, 0, 0, 0
21000, 20768, 1, 0, 0
22000, 43803, 0, 0, 0
22000, 20964, 1, 0, 0
23000, 45408, 0, 0, 0
23000, 22192, 1, 0, 0
24000, 44204, 0, 0, 0
24000, 21877, 1, 0, 0
25000, 43776, 0, 0, 0
25000, 23040, 1, 0, 0
26000, 46126, 0, 0, 0
26000, 22454, 1, 0, 0
27000, 44768, 0, 0, 0
27000, 21104, 1, 0, 0
28000, 43067, 0, 0, 0
28000, 22742, 1, 0, 0
29000, 43115, 0, 0, 0
29000, 21349, 1, 0, 0
30000, 46176, 0, 0, 0
30000, 22448, 1, 0, 0
31000, 43883, 0, 0, 0
31000, 21509, 1, 0, 0
32000, 46880, 0, 0, 0
32000, 22896, 1, 0, 0
33001, 44704, 0, 0, 0
33001, 22272, 1, 0, 0
34000, 43659, 0, 0, 0
34000, 21029, 1, 0, 0
35000, 45632, 0, 0, 0
35000, 22416, 1, 0, 0
36000, 44668, 0, 0, 0
36000, 22950, 1, 0, 0
37000, 44192, 0, 0, 0
37000, 22640, 1, 0, 0
38000, 45181, 0, 0, 0
38000, 21445, 1, 0, 0
39001, 45328, 0, 0, 0
39001, 22624, 1, 0, 0
40000, 44876, 0, 0, 0
40000, 21125, 1, 0, 0
41000, 44688, 0, 0, 0
41000, 21728, 1, 0, 0
42000, 42618, 0, 0, 0
42000, 22726, 1, 0, 0
43000, 45472, 0, 0, 0
43000, 22400, 1, 0, 0
44000, 44924, 0, 0, 0
44000, 21957, 1, 0, 0
45000, 45821, 0, 0, 0
45000, 21893, 1, 0, 0
46000, 42736, 0, 0, 0
46000, 21648, 1, 0, 0
47000, 44940, 0, 0, 0
47000, 21589, 1, 0, 0
48000, 43696, 0, 0, 0
48000, 22496, 1, 0, 0
49000, 43099, 0, 0, 0
49000, 20628, 1, 0, 0
50000, 43056, 0, 0, 0
50000, 21088, 1, 0, 0
51000, 43115, 0, 0, 0
51000, 20884, 1, 0, 0
52001, 43536, 0, 0, 0
52001, 21984, 1, 0, 0
53000, 41193, 0, 0, 0
53000, 21285, 1, 0, 0
54000, 43499, 0, 0, 0
54000, 22070, 1, 0, 0
55000, 44704, 0, 0, 0
55000, 22000, 1, 0, 0
56000, 46462, 0, 0, 0
56000, 23479, 1, 0, 0
57000, 44720, 0, 0, 0
57000, 21728, 1, 0, 0
58000, 47423, 0, 0, 0
58000, 24120, 1, 0, 0
59000, 47567, 0, 0, 0
59000, 23991, 1, 0, 0
