1000, 46176, 0, 0, 0
1000, 24272, 1, 0, 0
2000, 45357, 0, 0, 0
2000, 22742, 1, 0, 0
3000, 44252, 0, 0, 0
3000, 20900, 1, 0, 0
4000, 45440, 0, 0, 0
4000, 21648, 1, 0, 0
5001, 43888, 0, 0, 0
5001, 21904, 1, 0, 0
6000, 46462, 0, 0, 0
6000, 22278, 1, 0, 0
7000, 43600, 0, 0, 0
7000, 21232, 1, 0, 0
8000, 42666, 0, 0, 0
8000, 22310, 1, 0, 0
9000, 43424, 0, 0, 0
9000, 21024, 1, 0, 0
10000, 43627, 0, 0, 0
10000, 21621, 1, 0, 0
11000, 43424, 0, 0, 0
11000, 19728, 1, 0, 0
12000, 43344, 0, 0, 0
12000, 22720, 1, 0, 0
13000, 44716, 0, 0, 0
13000, 21797, 1, 0, 0
14000, 39136, 0, 0, 0
14000, 19616, 1, 0, 0
15000, 39879, 0, 0, 0
15000, 19347, 1, 0, 0
16000, 42704, 0, 0, 0
16000, 21424, 1, 0, 0
17000, 44012, 0, 0, 0
17000, 21957, 1, 0, 0
18000, 46928, 0, 0, 0
18000, 23760, 1, 0, 0
19000, 45661, 0, 0, 0
19000, 22038, 1, 0, 0
20000, 42784, 0, 0, 0
20000, 20560, 1, 0, 0
21000, 44080, 0, 0, 0
21000, 19616, 1, 0, 0
22000, 42650, 0, 0, 0
22000, 20436, 1, 0, 0
23000, 45152, 0, 0, 0
23000, 21264, 1, 0, 0
24000, 44668, 0, 0, 0
24000, 22326, 1, 0, 0
25000, 43008, 0, 0, 0
25000, 22848, 1, 0, 0
26001, 47024, 0, 0, 0
26001, 23584, 1, 0, 0
27000, 43611, 0, 0, 0
27000, 20068, 1, 0, 0
28000, 42608, 0, 0, 0
28000, 22000, 1, 0, 0
29000, 43323, 0, 0, 0
29000, 22438, 1, 0, 0
30000, 43296, 0, 0, 0
30000, 20096, 1, 0, 0
31000, 42826, 0, 0, 0
31000, 21685, 1, 0, 0
32000, 45712, 0, 0, 0
32000, 21984, 1, 0, 0
33000, 42890, 0, 0, 0
33000, 21173, 1, 0, 0
34000, 42544, 0, 0, 0
34000, 21584, 1, 0, 0
35000, 43168, 0, 0, 0
35000, 19696, 1, 0, 0
36000, 42938, 0, 0, 0
36000, 21925, 1, 0, 0
37000, 42608, 0, 0, 0
37000, 21920, 1, 0, 0
38000, 43019, 0, 0, 0
38000, 21509, 1, 0, 0
39000, 43888, 0, 0, 0
39000, 21248, 1, 0, 0
40000, 42234, 0, 0, 0
40000, 21205, 1, 0, 0
41000, 44192, 0, 0, 0
41000, 20752, 1, 0, 0
42000, 44028, 0, 0, 0
42000, 21349, 1, 0, 0
43000, 45136, 0, 0, 0
43000, 23520, 1, 0, 0
44001, 41952, 0, 0, 0
44001, 20992, 1, 0, 0
45000, 43067, 0, 0, 0
45000, 21173, 1, 0, 0
46000, 45392, 0, 0, 0
46000, 21616, 1, 0, 0
47000, 44524, 0, 0, 0
47000, 22422, 1, 0, 0
48000, 46768, 0, 0, 0
48000, 22912, 1, 0, 0
49000, 44188, 0, 0, 0
49000, 22518, 1, 0, 0
50000, 41920, 0, 0, 0
50000, 19968, 1, 0, 0
51000, 44380, 0, 0, 0
51000, 21781, 1, 0, 0
52000, 44176, 0, 0, 0
52000, 21376, 1, 0, 0
53000, 43360, 0, 0, 0
53000, 21872, 1, 0, 0
54000, 43547, 0, 0, 0
54000, 22406, 1, 0, 0
55000, 43499, 0, 0, 0
55000, 22054, 1, 0, 0
56000, 47536, 0, 0, 0
56000, 23168, 1, 0, 0
57000, 46350, 0, 0, 0
57000, 23495, 1, 0, 0
58000, 43840, 0, 0, 0
58000, 21856, 1, 0, 0
59000, 43808, 0, 0, 0
59000, 22096, 1, 0, 0
