1000, 303188, 0, 0, 0
1000, 153374, 1, 0, 0
2000, 295291, 0, 0, 0
2001, 192073, 1, 0, 0
3000, 282384, 0, 0, 0
3001, 145635, 1, 0, 0
4000, 283739, 0, 0, 0
4001, 141794, 1, 0, 0
5000, 135257, 1, 0, 0
5000, 277672, 0, 0, 0
6000, 141179, 1, 0, 0
6000, 275727, 0, 0, 0
7000, 281814, 0, 0, 0
7000, 139054, 1, 0, 0
8000, 277875, 0, 0, 0
8001, 136114, 1, 0, 0
9000, 270109, 0, 0, 0
9000, 126494, 1, 0, 0
10000, 277834, 0, 0, 0
10000, 135283, 1, 0, 0
11000, 265855, 0, 0, 0
11000, 133049, 1, 0, 0
12000, 270800, 0, 0, 0
12000, 126270, 1, 0, 0
13000, 278300, 0, 0, 0
13000, 131243, 1, 0, 0
14000, 278252, 0, 0, 0
14000, 131078, 1, 0, 0
15000, 274908, 0, 0, 0
15000, 130141, 1, 0, 0
16000, 271940, 0, 0, 0
16000, 125262, 1, 0, 0
17000, 263427, 0, 0, 0
17000, 126085, 1, 0, 0
18000, 265695, 0, 0, 0
18002, 121033, 1, 0, 0
19000, 122351, 1, 0, 0
19000, 263334, 0, 0, 0
20000, 256698, 0, 0, 0
20000, 122954, 1, 0, 0
21000, 246984, 0, 0, 0
21000, 120096, 1, 0, 0
22000, 287071, 0, 0, 0
22000, 146490, 1, 0, 0
23000, 147645, 1, 0, 0
23000, 285189, 0, 0, 0
24000, 286049, 0, 0, 0
24001, 154628, 1, 0, 0
25000, 284136, 0, 0, 0
25000, 146016, 1, 0, 0
26000, 188664, 1, 0, 0
26000, 317245, 0, 0, 0
27000, 297493, 0, 0, 0
27000, 153770, 1, 0, 0
28000, 260065, 0, 0, 0
28001, 122178, 1, 0, 0
29000, 268442, 0, 0, 0
29002, 125221, 1, 0, 0
30000, 279421, 0, 0, 0
30000, 130478, 1, 0, 0
31000, 268466, 0, 0, 0
31000, 126975, 1, 0, 0
32000, 271306, 0, 0, 0
32000, 129108, 1, 0, 0
33000, 262664, 0, 0, 0
33000, 118386, 1, 0, 0
34000, 257720, 0, 0, 0
34001, 115666, 1, 0, 0
35000, 259105, 0, 0, 0
35001, 115545, 1, 0, 0
36000, 126817, 1, 0, 0
36000, 274117, 0, 0, 0
37000, 272366, 0, 0, 0
37000, 126020, 1, 0, 0
38000, 261111, 0, 0, 0
38000, 123967, 1, 0, 0
39000, 268779, 0, 0, 0
39001, 128115, 1, 0, 0
40000, 257020, 0, 0, 0
40000, 117087, 1, 0, 0
41000, 239668, 0, 0, 0
41000, 111275, 1, 0, 0
42000, 275072, 0, 0, 0
42001, 148764, 1, 0, 0
43000, 297634, 0, 0, 0
43001, 151907, 1, 0, 0
44000, 297862, 0, 0, 0
44003, 153668, 1, 0, 0
45000, 289754, 0, 0, 0
45002, 146920, 1, 0, 0
46000, 288265, 0, 0, 0
46000, 146530, 1, 0, 0
47000, 288246, 0, 0, 0
47000, 142702, 1, 0, 0
48000, 284171, 0, 0, 0
48000, 140028, 1, 0, 0
49000, 278368, 0, 0, 0
49000, 135773, 1, 0, 0
50000, 275221, 0, 0, 0
50000, 131072, 1, 0, 0
51000, 136022, 1, 0, 0
51000, 274423, 0, 0, 0
52000, 269906, 0, 0, 0
52001, 128822, 1, 0, 0
53000, 129141, 1, 0, 0
53000, 267662, 0, 0, 0
54000, 257939, 0, 0, 0
54000, 121400, 1, 0, 0
55000, 284213, 0, 0, 0
55001, 133642, 1, 0, 0
56000, 284731, 0, 0, 0
56001, 142133, 1, 0, 0
57000, 290095, 0, 0, 0
57000, 131933, 1, 0, 0
58000, 270381, 0, 0, 0
58000, 124992, 1, 0, 0
59000, 259742, 0, 0, 0
59002, 115869, 1, 0, 0
60000, 260601, 0, 0, 0
60000, 120684, 1, 0, 0
