1000, 42832, 0, 0, 0
1000, 22288, 1, 0, 0
2000, 42634, 0, 0, 0
2000, 21605, 1, 0, 0
3000, 43760, 0, 0, 0
3000, 21024, 1, 0, 0
4000, 45613, 0, 0, 0
4000, 21909, 1, 0, 0
5000, 43616, 0, 0, 0
5000, 21104, 1, 0, 0
6000, 43627, 0, 0, 0
6000, 21157, 1, 0, 0
7000, 43280, 0, 0, 0
7000, 21408, 1, 0, 0
8000, 43211, 0, 0, 0
8000, 22022, 1, 0, 0
9000, 43872, 0, 0, 0
9000, 21840, 1, 0, 0
10000, 42794, 0, 0, 0
10000, 21125, 1, 0, 0
11000, 45232, 0, 0, 0
11000, 20736, 1, 0, 0
12000, 43248, 0, 0, 0
12000, 21696, 1, 0, 0
13000, 41753, 0, 0, 0
13000, 21269, 1, 0, 0
14000, 40976, 0, 0, 0
14000, 20048, 1, 0, 0
15000, 44076, 0, 0, 0
15000, 21477, 1, 0, 0
16000, 46432, 0, 0, 0
16000, 23376, 1, 0, 0
17000, 42122, 0, 0, 0
17000, 20900, 1, 0, 0
18000, 42624, 0, 0, 0
18000, 21808, 1, 0, 0
19000, 42544, 0, 0, 0
19000, 20384, 1, 0, 0
20000, 45133, 0, 0, 0
20000, 21717, 1, 0, 0
21000, 45680, 0, 0, 0
21000, 20512, 1, 0, 0
22000, 43179, 0, 0, 0
22000, 20452, 1, 0, 0
23000, 41280, 0, 0, 0
23000, 19536, 1, 0, 0
24000, 39943, 0, 0, 0
24000, 20244, 1, 0, 0
25000, 44448, 0, 0, 0
25000, 22368, 1, 0, 0
26001, 44688, 0, 0, 0
26001, 22976, 1, 0, 0
27000, 43099, 0, 0, 0
27000, 20788, 1, 0, 0
28000, 44352, 0, 0, 0
28000, 21824, 1, 0, 0
29000, 46286, 0, 0, 0
29000, 23639, 1, 0, 0
30000, 46880, 0, 0, 0
30000, 22208, 1, 0, 0
31000, 43771, 0, 0, 0
31000, 22102, 1, 0, 0
32000, 47536, 0, 0, 0
32000, 23360, 1, 0, 0
33000, 43915, 0, 0, 0
33000, 21493, 1, 0, 0
34000, 42624, 0, 0, 0
34000, 22016, 1, 0, 0
35000, 43675, 0, 0, 0
35000, 19603, 1, 0, 0
36000, 44512, 0, 0, 0
36000, 22560, 1, 0, 0
37000, 42570, 0, 0, 0
37000, 22182, 1, 0, 0
38000, 44720, 0, 0, 0
38000, 22176, 1, 0, 0
39000, 43467, 0, 0, 0
39000, 21093, 1, 0, 0
40000, 42704, 0, 0, 0
40000, 21456, 1, 0, 0
41000, 40696, 0, 0, 0
41000, 18898, 1, 0, 0
42000, 40240, 0, 0, 0
42000, 19440, 1, 0, 0
43001, 40400, 0, 0, 0
43001, 21904, 1, 0, 0
44000, 42682, 0, 0, 0
44000, 20916, 1, 0, 0
45000, 43280, 0, 0, 0
45000, 21392, 1, 0, 0
46000, 43387, 0, 0, 0
46000, 20404, 1, 0, 0
47000, 42592, 0, 0, 0
47000, 21712, 1, 0, 0
48000, 45085, 0, 0, 0
48000, 21429, 1, 0, 0
49000, 44000, 0, 0, 0
49000, 23248, 1, 0, 0
50001, 45408, 0, 0, 0
50001, 21568, 1, 0, 0
51000, 44092, 0, 0, 0
51000, 21573, 1, 0, 0
52000, 43008, 0, 0, 0
52000, 20928, 1, 0, 0
53000, 44380, 0, 0, 0
53000, 22470, 1, 0, 0
54000, 43792, 0, 0, 0
54000, 21904, 1, 0, 0
55000, 43995, 0, 0, 0
55000, 22774, 1, 0, 0
56000, 43472, 0, 0, 0
56000, 20848, 1, 0, 0
57000, 43547, 0, 0, 0
57000, 22198, 1, 0, 0
58000, 40608, 0, 0, 0
58000, 19536, 1, 0, 0
59000, 39888, 0, 0, 0
59000, 19840, 1, 0, 0
