1000, 33290, 1, 0, 0
1000, 31679, 0, 0, 0
2000, 33335, 1, 0, 0
2000, 31593, 0, 0, 0
3000, 33798, 1, 0, 0
3000, 31502, 0, 0, 0
4000, 30700, 0, 0, 0
4000, 32867, 1, 0, 0
5000, 31010, 0, 0, 0
5000, 33285, 1, 0, 0
6000, 30655, 0, 0, 0
6000, 32833, 1, 0, 0
7000, 32929, 1, 0, 0
7000, 30745, 0, 0, 0
8000, 31140, 1, 0, 0
8000, 28668, 0, 0, 0
9000, 32974, 1, 0, 0
9001, 30501, 0, 0, 0
10018, 30220, 0, 0, 0
10018, 32672, 1, 0, 0
11003, 32193, 1, 0, 0
11003, 29821, 0, 0, 0
12000, 29067, 0, 0, 0
12000, 31483, 1, 0, 0
13000, 28268, 0, 0, 0
13000, 30521, 1, 0, 0
14000, 24854, 0, 0, 0
14001, 26851, 1, 0, 0
15000, 30421, 1, 0, 0
15000, 28239, 0, 0, 0
16000, 28407, 1, 0, 0
16000, 26415, 0, 0, 0
17000, 27120, 0, 0, 0
17001, 29621, 1, 0, 0
18000, 30097, 1, 0, 0
18000, 28206, 0, 0, 0
19000, 29535, 1, 0, 0
19000, 27998, 0, 0, 0
20000, 27705, 0, 0, 0
20001, 30198, 1, 0, 0
21000, 27849, 1, 0, 0
21000, 26016, 0, 0, 0
22000, 33577, 1, 0, 0
22000, 31912, 0, 0, 0
23000, 32401, 1, 0, 0
23000, 30663, 0, 0, 0
24000, 30562, 1, 0, 0
24000, 28813, 0, 0, 0
25000, 30929, 0, 0, 0
25001, 32592, 1, 0, 0
26000, 31461, 0, 0, 0
26002, 33743, 1, 0, 0
27000, 33549, 1, 0, 0
27000, 31163, 0, 0, 0
28000, 28854, 0, 0, 0
28000, 31255, 1, 0, 0
29000, 30400, 0, 0, 0
29000, 31973, 1, 0, 0
30000, 32869, 1, 0, 0
30000, 31013, 0, 0, 0
31000, 28495, 0, 0, 0
31000, 30659, 1, 0, 0
32000, 28885, 0, 0, 0
32000, 31181, 1, 0, 0
33000, 31021, 1, 0, 0
33000, 28755, 0, 0, 0
34000, 30216, 0, 0, 0
34000, 32738, 1, 0, 0
35000, 28583, 0, 0, 0
35000, 31318, 1, 0, 0
36000, 29122, 0, 0, 0
36000, 31500, 1, 0, 0
37000, 29176, 1, 0, 0
37000, 26972, 0, 0, 0
38000, 28912, 0, 0, 0
38000, 31121, 1, 0, 0
39000, 28996, 0, 0, 0
39001, 31610, 1, 0, 0
40000, 27586, 0, 0, 0
40002, 29929, 1, 0, 0
41000, 28387, 1, 0, 0
41000, 26650, 0, 0, 0
42000, 28292, 0, 0, 0
42001, 30654, 1, 0, 0
43000, 32149, 0, 0, 0
43000, 34386, 1, 0, 0
44000, 28355, 0, 0, 0
44000, 30605, 1, 0, 0
45000, 31500, 1, 0, 0
45000, 29548, 0, 0, 0
46001, 29409, 0, 0, 0
46001, 31433, 1, 0, 0
47000, 29560, 0, 0, 0
47000, 31732, 1, 0, 0
48000, 30244, 0, 0, 0
48000, 32494, 1, 0, 0
49000, 29878, 0, 0, 0
49001, 32473, 1, 0, 0
50000, 29781, 0, 0, 0
50000, 32123, 1, 0, 0
51000, 30266, 0, 0, 0
51002, 32256, 1, 0, 0
52000, 29863, 0, 0, 0
52000, 32109, 1, 0, 0
53000, 33184, 1, 0, 0
53000, 30425, 0, 0, 0
54000, 30495, 0, 0, 0
54001, 33172, 1, 0, 0
55000, 31464, 1, 0, 0
55000, 28842, 0, 0, 0
56000, 29998, 0, 0, 0
56000, 32549, 1, 0, 0
57000, 30013, 0, 0, 0
57000, 32618, 1, 0, 0
58000, 30024, 0, 0, 0
58001, 32366, 1, 0, 0
59000, 29449, 0, 0, 0
59000, 31955, 1, 0, 0
60000, 29197, 0, 0, 0
60000, 31668, 1, 0, 0
